OID_,LAYER,LAT,LON
19804,Noddy species,-16.6063879518,145.974955121
19805,Noddy species,-16.6063853564,145.974955781
19806,Noddy species,-16.6063820265,145.974950448
19807,Noddy species,-16.6063809492,145.974948214
19808,Noddy species,-16.6063799698,145.974946589
19809,Noddy species,-16.6063782069,145.974949077
19810,Noddy species,-16.6063787455,145.974951566
19811,Noddy species,-16.6063808022,145.974952937
19812,Noddy species,-16.6063822713,145.974956543
19813,Noddy species,-16.6063807533,145.974956898
19814,Noddy species,-16.6063809492,145.974960707
19815,Noddy species,-16.6063851606,145.974961368
19816,Noddy species,-16.6063835935,145.974962993
19817,Noddy species,-16.6063867276,145.974964567
19818,Noddy species,-16.6063935344,145.974958981
19819,Noddy species,-16.6063998515,145.974957965
19820,Noddy species,-16.6064014185,145.974960758
19821,Noddy species,-16.6064004881,145.97496411
19822,Noddy species,-16.6063993618,145.974961774
19823,Noddy species,-16.6063959339,145.974959844
19824,Noddy species,-16.6063967174,145.974961926
19825,Noddy species,-16.6063971092,145.974965126
19826,Noddy species,-16.6063998515,145.974966802
19827,Noddy species,-16.6063933875,145.974961723
19828,Noddy species,-16.6063935833,145.974964262
19829,Noddy species,-16.6063932895,145.974965329
19830,Noddy species,-16.6063956401,145.97496863
19831,Noddy species,-16.6063969623,145.97496929
19832,Noddy species,-16.6063929957,145.9749699
19833,Noddy species,-16.6063895678,145.974967767
19834,Noddy species,-16.606387707,145.974968021
19835,Noddy species,-16.6063833976,145.97496797
19836,Noddy species,-16.6063951014,145.974973455
19837,Noddy species,-16.6063980886,145.974972236
19838,Noddy species,-16.6063982844,145.974974471
19839,Noddy species,-16.6063975499,145.974975791
19840,Noddy species,-16.6063988231,145.974979041
19841,Noddy species,-16.6063980396,145.974981428
19842,Noddy species,-16.6063997535,145.974983663
19843,Noddy species,-16.6063977458,145.97498473
19844,Noddy species,-16.6064000963,145.974987929
19845,Noddy species,-16.6063992149,145.974988335
19846,Noddy species,-16.6063969133,145.974988082
19847,Noddy species,-16.6063938772,145.974990011
19848,Noddy species,-16.6063926039,145.97498925
19849,Noddy species,-16.6063901065,145.974988691
19850,Noddy species,-16.6063872173,145.974986507
19851,Noddy species,-16.6063874621,145.97498346
19852,Noddy species,-16.6063900086,145.974983206
19853,Noddy species,-16.6063907921,145.974986152
19854,Noddy species,-16.6063935344,145.974987066
19855,Noddy species,-16.6063938282,145.974986202
19856,Noddy species,-16.6063953952,145.974984171
19857,Noddy species,-16.6063949545,145.974981936
19858,Noddy species,-16.6063951993,145.974979956
19859,Noddy species,-16.6063927998,145.97498153
19860,Noddy species,-16.6063937792,145.974977315
19861,Noddy species,-16.6063929467,145.97497767
19862,Noddy species,-16.606390841,145.974977721
19863,Noddy species,-16.6063889312,145.974979346
19864,Noddy species,-16.6063886864,145.974974521
19865,Noddy species,-16.6063895189,145.974974115
19866,Noddy species,-16.6063904493,145.974973506
19867,Noddy species,-16.6063939261,145.974974267
19868,Noddy species,-16.6063857482,145.97497183
19869,Noddy species,-16.6063855523,145.974976147
19870,Noddy species,-16.6063839363,145.974980616
19871,Noddy species,-16.6063839363,145.9749828
19872,Noddy species,-16.6063801656,145.974985796
19873,Noddy species,-16.6063840342,145.974988234
19874,Noddy species,-16.6063765909,145.974989504
19875,Noddy species,-16.6063689516,145.9749893
19876,Noddy species,-16.6063717918,145.974987574
19877,Noddy species,-16.6063689026,145.974985695
19878,Noddy species,-16.6063703717,145.974981225
19879,Noddy species,-16.6063724774,145.974978889
19880,Noddy species,-16.6063702738,145.974978178
19881,Noddy species,-16.6063728692,145.974974267
19882,Noddy species,-16.6063749259,145.974983968
19883,Noddy species,-16.6063758073,145.974983054
19884,Noddy species,-16.6063743872,145.97498026
19885,Noddy species,-16.6063782558,145.974981733
19886,Noddy species,-16.6063787945,145.97498087
19887,Noddy species,-16.6063809002,145.974978229
19888,Noddy species,-16.6063775702,145.974977416
19889,Noddy species,-16.6063757094,145.974975842
19890,Noddy species,-16.6063789414,145.974975334
19891,Noddy species,-16.6063773744,145.97497183
19892,Noddy species,-16.6063788924,145.974972642
19893,Noddy species,-16.6063806553,145.974974521
19894,Noddy species,-16.6063823693,145.974971423
19895,Noddy species,-16.6063791862,145.974969087
19896,Noddy species,-16.6063803615,145.974965583
19897,Noddy species,-16.606377913,145.974962485
19898,Noddy species,-16.6063776192,145.97495827
19899,Noddy species,-16.6063761991,145.974964009
19900,Noddy species,-16.6063678253,145.974956695
19901,Noddy species,-16.6063663562,145.974958219
19902,Noddy species,-16.6063600391,145.974953953
19903,Noddy species,-16.6063600391,145.974964364
19904,Noddy species,-16.6063659644,145.974979905
19905,Noddy species,-16.6063530854,145.974981022
19906,Noddy species,-16.606353673,145.974975385
19907,Noddy species,-16.6063551421,145.974953089
19908,Noddy species,-16.6063577375,145.974947452
19909,Noddy species,-16.6063749259,145.9749409
19910,Noddy species,-16.6063736037,145.974938717
19911,Noddy species,-16.6063756115,145.974937549
19912,Noddy species,-16.606384475,145.97493826
19913,Noddy species,-16.6063673845,145.974904689
19914,Noddy species,-16.6063684129,145.974905604
19915,Noddy species,-16.6063688047,145.974890774
19916,Noddy species,-16.6063699799,145.974887219
19917,Noddy species,-16.6063713511,145.974893618
19918,Noddy species,-16.6063681681,145.97489763
19919,Noddy species,-16.6063590597,145.974903521
19920,Noddy species,-16.6063597453,145.974905502
19921,Noddy species,-16.6063582272,145.974907584
19922,Noddy species,-16.6063547993,145.974910276
19923,Noddy species,-16.6063570519,145.974911393
19924,Noddy species,-16.6063516653,145.97490474
19925,Noddy species,-16.6063561215,145.974899712
19926,Noddy species,-16.6063490699,145.974908346
19927,Noddy species,-16.6063475518,145.974904689
19928,Noddy species,-16.6063541138,145.974929169
19929,Onychoprion,-16.6064020061,145.97489118
19930,Onychoprion,-16.6064015164,145.974894278
19931,Onychoprion,-16.6063981865,145.974891282
19932,Onychoprion,-16.6063964236,145.974894075
19933,Onychoprion,-16.6063930936,145.974892805
19934,Onychoprion,-16.6063901555,145.97489443
19935,Onychoprion,-16.6063922122,145.974895395
19936,Onychoprion,-16.6063821734,145.974895192
19937,Onychoprion,-16.6063800187,145.974892348
19938,Onychoprion,-16.6063789904,145.9748957
19939,Onychoprion,-16.6063803615,145.974898747
19940,Onychoprion,-16.6063856013,145.974914339
19941,Onychoprion,-16.6063886374,145.974915964
19942,Onychoprion,-16.6063816837,145.974913577
19943,Onychoprion,-16.6063838873,145.974919214
19944,Onychoprion,-16.6063846219,145.974923836
19945,Onychoprion,-16.6063887843,145.974922109
19946,Onychoprion,-16.6063918694,145.974917742
19947,Onychoprion,-16.6063999984,145.974926325
19948,Onychoprion,-16.6064018103,145.974929575
19949,Onychoprion,-16.6064004391,145.974929829
19950,Onychoprion,-16.6064016633,145.974932216
19951,Onychoprion,-16.6063979416,145.974931353
19952,Onychoprion,-16.6063986272,145.974934603
19953,Onychoprion,-16.606395787,145.974929169
19954,Onychoprion,-16.6063969623,145.974926629
19955,Onychoprion,-16.6063969623,145.974923836
19956,Onychoprion,-16.6063937792,145.974926375
19957,Onychoprion,-16.6063895678,145.974926325
19958,Onychoprion,-16.6063878049,145.974928712
19959,Onychoprion,-16.6063901555,145.974931556
19960,Onychoprion,-16.6063932406,145.974932267
19961,Onychoprion,-16.606389323,145.974934501
19962,Onychoprion,-16.6063926529,145.974935822
19963,Onychoprion,-16.6063864827,145.974934044
19964,Onychoprion,-16.6063959339,145.974937244
19965,Onychoprion,-16.6063996066,145.974939174
19966,Onychoprion,-16.6063968643,145.974942373
19967,Onychoprion,-16.6064003901,145.97494344
19968,Onychoprion,-16.6064001453,145.974947046
19969,Onychoprion,-16.606398921,145.974949737
19970,Onychoprion,-16.6063963746,145.97494603
19971,Onychoprion,-16.6063926529,145.974940393
19972,Onychoprion,-16.6063887353,145.974939783
19973,Onychoprion,-16.6063899596,145.974943186
19974,Onychoprion,-16.6063919673,145.974947452
19975,Onychoprion,-16.6063861399,145.974943897
19976,Onychoprion,-16.6063856992,145.974948011
19977,Onychoprion,-16.6063901065,145.974961266
19978,Onychoprion,-16.6063877559,145.974959438
19979,Onychoprion,-16.6064018103,145.974975131
19980,Onychoprion,-16.6063845729,145.974953089
19981,Crested Tern other,-16.606384475,145.974959793
19982,Noddy species,-16.6063918694,145.974955324
19983,Onychoprion,-16.6063691475,145.974974369
19984,Onychoprion,-16.6063758563,145.974972896
19985,Onychoprion,-16.6063745341,145.974969951
19986,Onychoprion,-16.6063748769,145.974968478
19987,Onychoprion,-16.6063719387,145.974966243
19988,Onychoprion,-16.6063671887,145.974971728
19989,Onychoprion,-16.6063654258,145.97496929
19990,Onychoprion,-16.6063647892,145.974976045
19991,Onychoprion,-16.6063613123,145.974973049
19992,Onychoprion,-16.6063628793,145.974969392
19993,Onychoprion,-16.6063598432,145.974978432
19994,Onychoprion,-16.6063568071,145.974982901
19995,Onychoprion,-16.6063638587,145.974981378
19996,Onychoprion,-16.6063614102,145.974983968
19997,Onychoprion,-16.6063616061,145.974987218
19998,Onychoprion,-16.6063745341,145.974954968
19999,Onychoprion,-16.6063733589,145.974958981
20000,Onychoprion,-16.6063703227,145.97496086
20001,Onychoprion,-16.6063661603,145.974963755
20002,Onychoprion,-16.6063627324,145.974961317
20003,Onychoprion,-16.6063642015,145.974955121
20004,Onychoprion,-16.6063701758,145.974953648
20005,Onychoprion,-16.6063740934,145.974951972
20006,Onychoprion,-16.606373114,145.974948823
20007,Onychoprion,-16.6063834956,145.974934146
20008,Onychoprion,-16.606381145,145.974935619
20009,Onychoprion,-16.6063802146,145.974938717
20010,Onychoprion,-16.6063803126,145.97494344
20011,Onychoprion,-16.6063774233,145.974942373
20012,Onychoprion,-16.6063760522,145.974945624
20013,Onychoprion,-16.6063722815,145.97494476
20014,Onychoprion,-16.6063718898,145.974941256
20015,Onychoprion,-16.6063692454,145.974938869
20016,Onychoprion,-16.6063697841,145.974935619
20017,Onychoprion,-16.606368315,145.974933435
20018,Onychoprion,-16.6063713021,145.974933028
20019,Onychoprion,-16.6063665031,145.974940697
20020,Onychoprion,-16.6063670418,145.974944811
20021,Onychoprion,-16.6063628304,145.974945319
20022,Onychoprion,-16.6063626345,145.97494928
20023,Onychoprion,-16.6063611164,145.974934451
20024,Onychoprion,-16.6063574437,145.974933739
20025,Onychoprion,-16.6063639567,145.97493247
20026,Onychoprion,-16.6063655237,145.97492988
20027,Onychoprion,-16.6063621938,145.974928407
20028,Onychoprion,-16.606363418,145.974926274
20029,Onychoprion,-16.6063674335,145.974926934
20030,Onychoprion,-16.6063709593,145.974929727
20031,Onychoprion,-16.6063759053,145.974932013
20032,Onychoprion,-16.6063738485,145.974927036
20033,Onychoprion,-16.6063771295,145.974927747
20034,Onychoprion,-16.6063773744,145.974924496
20035,Onychoprion,-16.6063801167,145.9749312
20036,Onychoprion,-16.6063807043,145.974928001
20037,Onychoprion,-16.6063826141,145.97492668
20038,Onychoprion,-16.6063805084,145.974916523
20039,Onychoprion,-16.6063783048,145.974919824
20040,Onychoprion,-16.6063745831,145.974919468
20041,Onychoprion,-16.6063702248,145.974913882
20042,Onychoprion,-16.6063766888,145.974908397
20043,Onychoprion,-16.60637473,145.974905248
20044,Onychoprion,-16.6063740444,145.97490083
20045,Onychoprion,-16.6063769336,145.974899306
20046,Onychoprion,-16.6063774233,145.974903369
20047,Onychoprion,-16.6063717918,145.974898189
20048,Onychoprion,-16.6063549462,145.974896919
20049,Onychoprion,-16.6063608226,145.974902353
20050,Onychoprion,-16.6063623407,145.974912053
20051,Onychoprion,-16.6063539179,145.974916472
20052,Onychoprion,-16.6063263479,145.974966091
20053,Onychoprion,-16.6063366316,145.974966142
20054,Onychoprion,-16.6063256624,145.974954714
20055,Onychoprion,-16.6063465234,145.97498605
20056,Onychoprion,-16.6063055358,145.974968782
20057,Onychoprion,-16.6063104328,145.974974318
20058,Onychoprion,-16.6063077394,145.974979651
20059,Onychoprion,-16.6063065152,145.974983054
20060,Onychoprion,-16.6063127343,145.974989757
20061,Noddy species,-16.6063452502,145.974909768
20062,Noddy species,-16.6063420182,145.974905857
20063,Noddy species,-16.606340745,145.974904943
20064,Noddy species,-16.6063390801,145.974905705
20065,Noddy species,-16.6063374641,145.974902506
20066,Noddy species,-16.6063380027,145.974909768
20067,Noddy species,-16.6063418224,145.974910276
20068,Noddy species,-16.6063401574,145.974916878
20069,Noddy species,-16.6063273273,145.974970458
20070,Noddy species,-16.60631009,145.974948823
20071,Noddy species,-16.6063085719,145.974950753
20072,Noddy species,-16.6063040177,145.974949433
20073,Brown Booby,-16.6063491188,145.974892958
20074,Brown Booby,-16.6063419693,145.974927086
20075,Brown Booby,-16.6063167009,145.974887016
20076,Brown Booby,-16.6063145952,145.974927543
20077,Crested Tern adult free standing,-16.6063469152,145.974946639
20078,Crested Tern adult free standing,-16.60634241,145.974943948
20079,Crested Tern adult free standing,-16.6063372682,145.974943948
20080,Crested Tern adult free standing,-16.6063345748,145.974946182
20081,Crested Tern adult free standing,-16.6063355542,145.974958828
20082,Crested Tern adult free standing,-16.6063073477,145.974963247
20083,Crested Tern adult free standing,-16.6063030383,145.974968173
20084,Crested Tern adult free standing,-16.6063006878,145.974973049
20085,Crested Tern adult free standing,-16.6062985331,145.974972134
20086,Crested Tern adult free standing,-16.6062951542,145.974971373
20087,Crested Tern adult free standing,-16.6063004429,145.974979499
20088,Crested Tern adult free standing,-16.6062968192,145.974979448
20089,Crested Tern adult free standing,-16.6062925588,145.974974826
20090,Crested Tern adult free standing,-16.6062924119,145.974977924
20091,Crested Tern adult free standing,-16.606289033,145.974981327
20092,Crested Tern adult free standing,-16.6062854092,145.974986304
20093,Crested Tern adult free standing,-16.6062840871,145.974986355
20094,Crested Tern adult free standing,-16.6062819814,145.974982749
20095,Crested Tern adult free standing,-16.6062787494,145.974986304
20096,Crested Tern adult free standing,-16.606266458,145.974925766
20097,Crested Tern adult free standing,-16.606264793,145.974926528
20098,Crested Tern adult free standing,-16.6062661152,145.974919925
20099,Crested Tern adult free standing,-16.6062625404,145.974923023
20100,Crested Tern adult free standing,-16.6062620997,145.974908955
20101,Crested Tern adult free standing,-16.6062614631,145.974929423
20102,Onychoprion,-16.6063164071,145.974972338
20103,Onychoprion,-16.6063005409,145.974986964
20104,Onychoprion,-16.6062965743,145.974964466
20105,Onychoprion,-16.6062988759,145.974957305
20106,Onychoprion,-16.6062999043,145.974949128
20107,Onychoprion,-16.6062974068,145.974950347
20108,Onychoprion,-16.6062956929,145.974954156
20109,Onychoprion,-16.6062910408,145.974962129
20110,Onychoprion,-16.6062929506,145.974966751
20111,Onychoprion,-16.6062835974,145.974955476
20112,Onychoprion,-16.6062741462,145.974970712
20113,Onychoprion,-16.6062708652,145.974954461
20114,Onychoprion,-16.6062640585,145.974959488
20115,Noddy species,-16.6063007368,145.974953851
20116,Noddy species,-16.6062931954,145.974952683
20117,Noddy species,-16.6062897186,145.974945014
20118,Noddy species,-16.6062819814,145.974946436
20119,Noddy species,-16.6062796798,145.974960606
20120,Noddy species,-16.60628252,145.974960301
20121,Noddy species,-16.6062828628,145.974965278
20122,Noddy species,-16.6062882005,145.97496284
20123,Noddy species,-16.6062849685,145.974974166
20124,Noddy species,-16.6062951542,145.97495893
20125,Noddy species,-16.6062663111,145.974980717
20126,Onychoprion,-16.6062708652,145.974968732
20127,Crested Tern other,-16.6062511794,145.97491632
20128,Crested Tern other,-16.6062686616,145.974920433
20129,Crested Tern other,-16.6062559785,145.974930743
20130,Crested Tern other,-16.6062589166,145.974932724
