"LAYER","NAME","LAT","LON"
"Brown Noddy (B)","B2927",-16.60642325,145.9748671
"Brown Noddy (B)","B2928",-16.60642602,145.9748647
"Brown Noddy (B)","B2929",-16.60642924,145.9748644
"Brown Noddy (B)","B2930",-16.6064254,145.974869
"Brown Noddy (B)","B2931",-16.60642491,145.9748723
"Brown Noddy (B)","B2932",-16.60642442,145.9748762
"Brown Noddy (B)","B2933",-16.60642777,145.9748749
"Brown Noddy (B)","B2934",-16.60643087,145.9748753
"Brown Noddy (B)","B2935",-16.60642909,145.9748674
"Brown Noddy (B)","B2936",-16.60643176,145.9748652
"Brown Noddy (B)","B2937",-16.60643397,145.9748687
"Brown Noddy (B)","B2938",-16.60643139,145.9748697
"Brown Noddy (B)","B2939",-16.60643213,145.9748736
"Brown Noddy (B)","B2940",-16.60643342,145.9748773
"Brown Noddy (B)","B2941",-16.60643982,145.9748773
"Brown Noddy (B)","B2942",-16.60644107,145.9748741
"Brown Noddy (B)","B2943",-16.60644473,145.9748778
"Brown Noddy (B)","B2944",-16.60644689,145.9748772
"Brown Noddy (B)","B2945",-16.60644797,145.9748747
"Brown Noddy (B)","B2946",-16.60645303,145.9748747
"Brown Noddy (B)","B2947",-16.60645134,145.974871
"Brown Noddy (B)","B2948",-16.60644816,145.9748697
"Brown Noddy (B)","B2949",-16.60645182,145.9748675
"Brown Noddy (B)","B2950",-16.60644909,145.9748658
"Brown Noddy (B)","B2951",-16.60644966,145.9748613
"Brown Noddy (B)","B2952",-16.60644213,145.974851
"Brown Noddy (B)","B2953",-16.60641466,145.9748283
"Brown Noddy (B)","B2954",-16.60641541,145.9748322
"Brown Noddy (B)","B2955",-16.60642051,145.9748323
"Brown Noddy (B)","B2956",-16.60641863,145.9748279
"Brown Noddy (B)","B2957",-16.60641892,145.9748228
"Brown Noddy (B)","B2958",-16.60642112,145.9748251
"Brown Noddy (B)","B2959",-16.60642296,145.9748283
"Brown Noddy (B)","B2960",-16.60642193,145.9748297
"Brown Noddy (B)","B2961",-16.60642403,145.9748336
"Brown Noddy (B)","B2962",-16.60641314,145.9748169
"Brown Noddy (B)","B2963",-16.60641785,145.9748118
"Brown Noddy (B)","B2964",-16.6064197,145.974817
"Brown Noddy (B)","B2965",-16.60642374,145.9748174
"Brown Noddy (B)","B2966",-16.60642654,145.9748193
"Brown Noddy (B)","B2967",-16.6064297,145.9748152
"Brown Noddy (B)","B2968",-16.6064308,145.9748196
"Brown Noddy (B)","B2969",-16.60642917,145.9748216
"Brown Noddy (B)","B2970",-16.60642232,145.9748083
"Brown Noddy (B)","B2971",-16.60642307,145.9748114
"Brown Noddy (B)","B2972",-16.60642289,145.9748148
"Brown Noddy (B)","B2973",-16.60642622,145.9748162
"Brown Noddy (B)","B2974",-16.60642686,145.9748093
"Brown Noddy (B)","B2975",-16.60642782,145.9748123
"Brown Noddy (B)","B2976",-16.6064303,145.9748104
"Brown Noddy (B)","B2977",-16.60642347,145.9748218
"Brown Noddy (B)","B2978",-16.60642478,145.9748254
"Brown Noddy (B)","B2979",-16.60642554,145.9748316
"Brown Noddy (B)","B2980",-16.60642756,145.9748302
"Brown Noddy (B)","B2981",-16.60643017,145.9748331
"Brown Noddy (B)","B2982",-16.60643348,145.9748294
"Brown Noddy (B)","B2983",-16.60642957,145.9748244
"Brown Noddy (B)","B2984",-16.60643326,145.9748234
"Brown Noddy (B)","B2985",-16.60643468,145.97482
"Brown Noddy (B)","B2986",-16.60643764,145.9748356
"Brown Noddy (B)","B2987",-16.60643897,145.9748313
"Brown Noddy (B)","B2988",-16.6064393,145.9748301
"Brown Noddy (B)","B2989",-16.60643892,145.9748252
"Brown Noddy (B)","B2990",-16.60643507,145.97481
"Brown Noddy (B)","B2991",-16.60643413,145.974815
"Brown Noddy (B)","B2992",-16.60643818,145.9748178
"Brown Noddy (B)","B2993",-16.6064381,145.97482
"Brown Noddy (B)","B2994",-16.60644219,145.9748168
"Brown Noddy (B)","B2995",-16.60644339,145.9748086
"Brown Noddy (B)","B2996",-16.60644212,145.9747994
"Brown Noddy (B)","B2997",-16.60643555,145.9748059
"Brown Noddy (B)","B2998",-16.60643248,145.9748031
"Brown Noddy (B)","B2999",-16.60643056,145.9748063
"Brown Noddy (B)","B3000",-16.6064354,145.9748022
"Brown Noddy (B)","B3001",-16.60643634,145.9747994
"Brown Noddy (B)","B3002",-16.60641682,145.9748065
"Brown Noddy (B)","B3003",-16.60642008,145.9748065
"Brown Noddy (B)","B3004",-16.60642461,145.9748065
"Brown Noddy (B)","B3005",-16.60642652,145.9748005
"Brown Noddy (B)","B3006",-16.60643303,145.9747971
"Brown Noddy (B)","B3007",-16.60643418,145.9747927
"Brown Noddy (B)","B3008",-16.60643691,145.9747922
"Brown Noddy (B)","B3009",-16.60643826,145.9747959
"Brown Noddy (B)","B3010",-16.60644147,145.9747941
"Brown Noddy (B)","B3011",-16.60644459,145.9747976
"Brown Noddy (B)","B3012",-16.60644626,145.9748036
"Brown Noddy (B)","B3013",-16.60645147,145.9748031
"Brown Noddy (B)","B3014",-16.60644718,145.9747928
"Brown Noddy (B)","B3015",-16.60657663,145.9747623
"Brown Noddy (B)","B3016",-16.60659617,145.9746688
"Brown Noddy (B)","B3017",-16.6065433,145.9746942
"Brown Noddy (B)","B3018",-16.60657269,145.9746233
"Brown Noddy (B)","B3019",-16.60652936,145.9746795
"Brown Noddy (B)","B3020",-16.60641827,145.9747322
"Brown Noddy (B)","B3021",-16.60642385,145.9747399
"Brown Noddy (B)","B3022",-16.60644469,145.9747399
"Brown Noddy (B)","B3023",-16.60644937,145.9747435
"Brown Noddy (B)","B3024",-16.60644803,145.9747383
"Brown Noddy (B)","B3025",-16.60645332,145.9747358
"Brown Noddy (B)","B3026",-16.60645145,145.9747317
"Brown Noddy (B)","B3027",-16.60644926,145.9747343
"Brown Noddy (B)","B3028",-16.60644584,145.9747328
"Brown Noddy (B)","B3029",-16.60644822,145.9747299
"Brown Noddy (B)","B3030",-16.60645041,145.9747274
"Brown Noddy (B)","B3031",-16.60644671,145.9747197
"Brown Noddy (B)","B3032",-16.60644949,145.9747223
"Brown Noddy (B)","B3033",-16.60645301,145.9747234
"Brown Noddy (B)","B3034",-16.60645316,145.9747202
"Brown Noddy (B)","B3035",-16.60645358,145.9747152
"Brown Noddy (B)","B3036",-16.606438,145.97473
"Brown Noddy (B)","B3037",-16.60644924,145.9746256
"Brown Noddy (B)","B3038",-16.60644874,145.9746269
"Brown Noddy (B)","B3039",-16.60643164,145.974625
"Brown Noddy (B)","B3040",-16.60643312,145.9746327
"Brown Noddy (B)","B3041",-16.60641882,145.9746234
"Brown Noddy (B)","B3042",-16.60642122,145.9746328
"Brown Noddy (B)","B3043",-16.60641731,145.9746422
"Brown Noddy (B)","B3044",-16.60645223,145.9746599
"Brown Noddy (B)","B3045",-16.60645155,145.9746884
"Brown Noddy (B)","B3046",-16.60641528,145.9746683
"Brown Noddy (B)","B3047",-16.60649794,145.974436
"Brown Noddy (B)","B3048",-16.60650501,145.9744321
"Brown Noddy (B)","B3049",-16.60650058,145.9744419
"Brown Noddy (B)","B3050",-16.60649926,145.9744458
"Brown Noddy (B)","B3051",-16.60650248,145.9744455
"Brown Noddy (B)","B3052",-16.60650556,145.9744431
"Brown Noddy (B)","B3053",-16.60650761,145.9744399
"Brown Noddy (B)","B3054",-16.60650975,145.9744373
"Brown Noddy (B)","B3055",-16.60651128,145.9744334
"Brown Noddy (B)","B3056",-16.6065119,145.9744371
"Brown Noddy (B)","B3057",-16.60651152,145.9744415
"Brown Noddy (B)","B3058",-16.60651332,145.9744451
"Brown Noddy (B)","B3059",-16.60658164,145.9745211
"Brown Noddy (B)","B3060",-16.60656693,145.9745269
"Brown Noddy (B)","B3061",-16.60655988,145.974526
"Brown Noddy (B)","B3062",-16.60655607,145.9745264
"Brown Noddy (B)","B3063",-16.60655484,145.9745273
"Brown Noddy (B)","B3064",-16.60655599,145.9745326
"Brown Noddy (B)","B3065",-16.6065418,145.9745284
"Brown Noddy (B)","B3066",-16.6065459,145.9745328
"Brown Noddy (B)","B3067",-16.60653703,145.9745297
"Brown Noddy (B)","B3068",-16.60653652,145.9745315
"Brown Noddy (B)","B3069",-16.60652213,145.9745428
"Brown Noddy (B)","B3070",-16.60651098,145.9745652
"Brown Noddy (B)","B3071",-16.60651328,145.974565
"Brown Noddy (B)","B3072",-16.60650805,145.9745617
"Brown Noddy (B)","B3073",-16.60650561,145.9745573
"Brown Noddy (B)","B3074",-16.60649916,145.9745574
"Brown Noddy (B)","B3075",-16.60649805,145.9745626
"Brown Noddy (B)","B3076",-16.60650156,145.9745651
"Brown Noddy (B)","B3077",-16.6066441,145.9745284
"Brown Noddy (B)","B3078",-16.60666973,145.9744343
"Brown Noddy (B)","B3079",-16.60667596,145.9744411
"Brown Noddy (B)","B3080",-16.60668041,145.9743947
"Brown Noddy (B)","B3081",-16.60669271,145.9743899
"Brown Noddy (B)","B3082",-16.6067159,145.9743437
"Brown Noddy (B)","B3083",-16.60671314,145.9743619
"Brown Noddy (B)","B3084",-16.60674581,145.9743556
"Brown Noddy (B)","B3085",-16.60681658,145.9741044
"Brown Noddy (B)","B3086",-16.60681562,145.9741016
"Brown Noddy (B)","B3087",-16.60681792,145.9741002
"Brown Noddy (B)","B3088",-16.60679879,145.9741439
"Brown Noddy (B)","B3089",-16.60675749,145.9740294
"Brown Noddy (B)","B3090",-16.60675496,145.9740327
"Brown Noddy (B)","B3091",-16.60676018,145.9740339
"Brown Noddy (B)","B3092",-16.60676172,145.9740325
"Brown Noddy (B)","B3093",-16.60676049,145.9740384
"Brown Noddy (B)","B3094",-16.60675762,145.9740393
"Brown Noddy (B)","B3095",-16.60676101,145.9740418
"Brown Noddy (B)","B3096",-16.60676112,145.9740436
"Brown Noddy (B)","B3097",-16.60680862,145.9739974
"Brown Noddy (B)","B3098",-16.60682815,145.9740186
"Brown Noddy (B)","B4807",-16.60682729,145.974023
"Brown Noddy (B)","B4808",-16.60681042,145.9739675
"Brown Noddy (B)","B3099",-16.60684222,145.973717
"Brown Noddy (B)","B3100",-16.60685143,145.9737249
"Brown Noddy (B)","B3101",-16.6068002,145.9737536
"Brown Noddy (B)","B3102",-16.60680089,145.9737488
"Brown Noddy (B)","B3103",-16.60680422,145.9737566
"Brown Noddy (B)","B3104",-16.60680277,145.9737476
"Brown Noddy (B)","B3105",-16.60680119,145.9737443
"Brown Noddy (B)","B3106",-16.60680488,145.9737416
"Brown Noddy (B)","B3107",-16.60680677,145.9737462
"Brown Noddy (B)","B3108",-16.60680898,145.9737505
"Brown Noddy (B)","B3109",-16.60681007,145.9737471
"Brown Noddy (B)","B3110",-16.6068132,145.9737494
"Brown Noddy (B)","B3111",-16.60681439,145.9737435
"Brown Noddy (B)","B3112",-16.60681102,145.9737422
"Brown Noddy (B)","B3113",-16.60680647,145.9737355
"Brown Noddy (B)","B3114",-16.60680498,145.9737365
"Brown Noddy (B)","B3115",-16.60680049,145.9737365
"Brown Noddy (B)","B3116",-16.6068208,145.9737499
"Brown Noddy (B)","B3117",-16.60682013,145.9737513
"Brown Noddy (B)","B3118",-16.60681879,145.9737539
"Brown Noddy (B)","B3119",-16.60682328,145.9737552
"Brown Noddy (B)","B3120",-16.60682619,145.9737517
"Brown Noddy (B)","B3121",-16.60682591,145.9737488
"Brown Noddy (B)","B3122",-16.6068291,145.9737456
"Brown Noddy (B)","B3123",-16.60683371,145.9737488
"Brown Noddy (B)","B3124",-16.60683221,145.973752
"Brown Noddy (B)","B3125",-16.60683012,145.9737546
"Brown Noddy (B)","B3126",-16.60683355,145.9737547
"Brown Noddy (B)","B3127",-16.60683717,145.9737549
"Brown Noddy (B)","B3128",-16.60683744,145.9737516
"Brown Noddy (B)","B3129",-16.6068184,145.9737575
"Brown Noddy (B)","B3130",-16.60684127,145.9737491
"Brown Noddy (B)","B3131",-16.60684118,145.9737569
"Brown Noddy (B)","B3132",-16.60682902,145.9737319
"Brown Noddy (B)","B3133",-16.60683442,145.9737584
"Brown Noddy (B)","B3134",-16.60683375,145.9737628
"Brown Noddy (B)","B3135",-16.60681546,145.9737602
"Brown Noddy (B)","B3136",-16.6068344,145.973715
"Brown Noddy (B)","B3137",-16.60681081,145.9737598
"Brown Noddy (B)","B3138",-16.6068112,145.9737685
"Brown Noddy (B)","B3139",-16.60679842,145.9737678
"Brown Noddy (B)","B3140",-16.60680246,145.9737631
"Brown Noddy (B)","B3141",-16.60680103,145.9737595
"Brown Noddy (B)","B3142",-16.60677767,145.9737588
"Brown Noddy (B)","B3143",-16.60677476,145.9737755
"Brown Noddy (B)","B3144",-16.6067783,145.9737747
"Brown Noddy (B)","B3145",-16.60676587,145.9737769
"Brown Noddy (B)","B3146",-16.6067673,145.9737867
"Brown Noddy (B)","B3147",-16.60677021,145.973793
"Brown Noddy (B)","B3148",-16.60677562,145.9737936
"Brown Noddy (B)","B3149",-16.60677346,145.973786
"Brown Noddy (B)","B3150",-16.60677353,145.9737813
"Brown Noddy (B)","B3151",-16.60677712,145.9737837
"Brown Noddy (B)","B3152",-16.60677966,145.9737896
"Brown Noddy (B)","B3153",-16.60677996,145.9737949
"Brown Noddy (B)","B3154",-16.60677699,145.9738002
"Brown Noddy (B)","B3155",-16.60677996,145.9738031
"Brown Noddy (B)","B3156",-16.60677833,145.9737971
"Brown Noddy (B)","B3157",-16.60678425,145.9737991
"Brown Noddy (B)","B3158",-16.60678732,145.9737893
"Brown Noddy (B)","B3159",-16.6067922,145.9737913
"Brown Noddy (B)","B3160",-16.60679078,145.9737953
"Brown Noddy (B)","B3161",-16.60679311,145.9737953
"Brown Noddy (B)","B3162",-16.60679016,145.9738018
"Brown Noddy (B)","B3163",-16.60679535,145.9738011
"Brown Noddy (B)","B3164",-16.60679682,145.9738024
"Brown Noddy (B)","B3165",-16.60679847,145.9738008
"Brown Noddy (B)","B3166",-16.60679841,145.9737977
"Brown Noddy (B)","B3167",-16.60679776,145.9737946
"Brown Noddy (B)","B3168",-16.6067981,145.9737932
"Brown Noddy (B)","B3169",-16.6067968,145.9737811
"Brown Noddy (B)","B3170",-16.60682219,145.9738261
"Brown Noddy (B)","B3171",-16.60682084,145.9738239
"Brown Noddy (B)","B3172",-16.60681844,145.9738242
"Brown Noddy (B)","B3173",-16.60681478,145.9738201
"Brown Noddy (B)","B3174",-16.60680997,145.9738152
"Brown Noddy (B)","B3175",-16.6068039,145.9738191
"Brown Noddy (B)","B3176",-16.60680501,145.9738076
"Brown Noddy (B)","B3177",-16.60680222,145.9738398
"Brown Noddy (B)","B3178",-16.60680313,145.9738457
"Brown Noddy (B)","B3179",-16.60680332,145.9738023
"Brown Noddy (B)","B3180",-16.60679962,145.9738008
"Brown Noddy (B)","B3181",-16.60680253,145.9737984
"Brown Noddy (B)","B3182",-16.60680921,145.9738018
"Brown Noddy (B)","B3183",-16.606798,145.9738085
"Brown Noddy (B)","B3184",-16.60681601,145.9738014
"Brown Noddy (B)","B3185",-16.60681053,145.9737949
"Brown Noddy (B)","B3186",-16.60679574,145.9738339
"Brown Noddy (B)","B3187",-16.60679302,145.9738458
"Brown Noddy (B)","B3188",-16.6067885,145.9738453
"Brown Noddy (B)","B3189",-16.60678719,145.9738462
"Brown Noddy (B)","B3190",-16.60678365,145.9738445
"Brown Noddy (B)","B3191",-16.6067839,145.9738398
"Brown Noddy (B)","B3192",-16.60679089,145.9738388
"Brown Noddy (B)","B3193",-16.6067919,145.9738366
"Brown Noddy (B)","B3194",-16.60679395,145.9738418
"Brown Noddy (B)","B3195",-16.60679518,145.9738415
"Brown Noddy (B)","B3196",-16.60679699,145.9738275
"Brown Noddy (B)","B3197",-16.60677673,145.9738349
"Brown Noddy (B)","B3198",-16.60676338,145.9738232
"Brown Noddy (B)","B3199",-16.60676543,145.9738207
"Brown Noddy (B)","B3200",-16.60675521,145.9738088
"Brown Noddy (B)","B3201",-16.60678862,145.9738039
"Brown Noddy (B)","B3202",-16.60679518,145.9738054
"Brown Noddy (B)","B3203",-16.60679117,145.9738067
"Brown Noddy (B)","B3204",-16.60679014,145.9738083
"Brown Noddy (B)","B3205",-16.60679195,145.9738173
"Brown Noddy (B)","B3206",-16.60679101,145.9738237
"Brown Noddy (B)","B3207",-16.60678656,145.9738214
"Brown Noddy (B)","B3208",-16.60679622,145.9738152
"Brown Noddy (B)","B3209",-16.60679419,145.9738249
"Brown Noddy (B)","B3210",-16.60679037,145.973826
"Brown Noddy (B)","B4812",-16.60678812,145.9738297
"Brown Noddy (B)","B4811",-16.6067921,145.9738322
"Brown Noddy (B)","B3211",-16.60680441,145.9738556
"Brown Noddy (B)","B3212",-16.60680276,145.9738567
"Brown Noddy (B)","B3213",-16.60680122,145.9738612
"Brown Noddy (B)","B3214",-16.60680438,145.9738645
"Brown Noddy (B)","B3215",-16.60680438,145.9738683
"Brown Noddy (B)","B3216",-16.60680054,145.9738698
"Brown Noddy (B)","B3217",-16.60680373,145.9738746
"Brown Noddy (B)","B3218",-16.60681127,145.9738718
"Brown Noddy (B)","B3219",-16.60680831,145.9738672
"Brown Noddy (B)","B3220",-16.60680714,145.9738597
"Brown Noddy (B)","B3221",-16.60681674,145.9738694
"Brown Noddy (B)","B3222",-16.60681259,145.9738771
"Brown Noddy (B)","B3223",-16.60680837,145.9738769
"Brown Noddy (B)","B3224",-16.60681018,145.9738809
"Brown Noddy (B)","B3225",-16.60680027,145.9738793
"Brown Noddy (B)","B3226",-16.60680264,145.9738837
"Brown Noddy (B)","B3227",-16.60679932,145.9738877
"Brown Noddy (B)","B3228",-16.60674689,145.9738121
"Brown Noddy (B)","B3229",-16.60674559,145.9738364
"Brown Noddy (B)","B3230",-16.60675438,145.9738354
"Brown Noddy (B)","B3231",-16.60667083,145.9742324
"Brown Noddy (B)","B3232",-16.60667203,145.9742257
"Brown Noddy (B)","B3233",-16.60668047,145.9742191
"Brown Noddy (B)","B3234",-16.60668615,145.9742242
"Brown Noddy (B)","B3235",-16.60668771,145.9742277
"Brown Noddy (B)","B3236",-16.60668539,145.9742285
"Brown Noddy (B)","B3237",-16.60668393,145.9742295
"Brown Noddy (B)","B3238",-16.60668258,145.9742296
"Brown Noddy (B)","B3239",-16.60667996,145.9742312
"Brown Noddy (B)","B3240",-16.60668218,145.9742319
"Brown Noddy (B)","B3241",-16.60668444,145.9742331
"Brown Noddy (B)","B3242",-16.60668717,145.9742344
"Brown Noddy (B)","B3243",-16.60666283,145.9742232
"Brown Noddy (B)","B3244",-16.60665957,145.9742322
"Brown Noddy (B)","B3245",-16.60665662,145.9742337
"Brown Noddy (B)","B3246",-16.60664808,145.9742109
"Brown Noddy (B)","B3247",-16.60665288,145.9742117
"Brown Noddy (B)","B3248",-16.60665953,145.9742137
"Brown Noddy (B)","B3249",-16.60665514,145.9742076
"Brown Noddy (B)","B3250",-16.60665888,145.9742049
"Brown Noddy (B)","B3251",-16.6065948,145.9744209
"Brown Noddy (B)","B3252",-16.60660429,145.9744286
"Brown Noddy (B)","B3253",-16.60666784,145.9740241
"Brown Noddy (B)","B3254",-16.60672567,145.9738469
"Brown Noddy (B)","B3255",-16.60672516,145.9738509
"Brown Noddy (B)","B3256",-16.60672933,145.973851
"Brown Noddy (B)","B3257",-16.60673109,145.9738544
"Brown Noddy (B)","B3258",-16.60673135,145.9738615
"Brown Noddy (B)","B3259",-16.60673381,145.9738501
"Brown Noddy (B)","B3260",-16.60673488,145.9738491
"Brown Noddy (B)","B3261",-16.60673781,145.9738624
"Brown Noddy (B)","B3262",-16.60674042,145.9738583
"Brown Noddy (B)","B3263",-16.60674459,145.9738578
"Brown Noddy (B)","B3264",-16.60674193,145.9738619
"Brown Noddy (B)","B3265",-16.60674201,145.9738677
"Brown Noddy (B)","B3266",-16.60674717,145.9738516
"Brown Noddy (B)","B3267",-16.60675004,145.9738538
"Brown Noddy (B)","B3268",-16.60674889,145.9738599
"Brown Noddy (B)","B3269",-16.60674687,145.9738628
"Brown Noddy (B)","B3270",-16.60675265,145.9738629
"Brown Noddy (B)","B3271",-16.60675332,145.9738602
"Brown Noddy (B)","B3272",-16.60674784,145.9738687
"Brown Noddy (B)","B3273",-16.6067462,145.973869
"Brown Noddy (B)","B3274",-16.60675176,145.9738718
"Brown Noddy (B)","B3275",-16.60675082,145.9738747
"Brown Noddy (B)","B3276",-16.60675507,145.97387
"Brown Noddy (B)","B3277",-16.60675593,145.9738688
"Brown Noddy (B)","B3278",-16.60675153,145.973881
"Brown Noddy (B)","B3279",-16.60674296,145.9738809
"Brown Noddy (B)","B3280",-16.60675302,145.9738882
"Brown Noddy (B)","B3281",-16.60675191,145.9738904
"Brown Noddy (B)","B3282",-16.60674783,145.9738921
"Brown Noddy (B)","B3283",-16.60675744,145.9738853
"Brown Noddy (B)","B3284",-16.60676196,145.9738863
"Brown Noddy (B)","B3285",-16.60675772,145.9738792
"Brown Noddy (B)","B3286",-16.60676132,145.9738762
"Brown Noddy (B)","B3287",-16.60675708,145.9738515
"Brown Noddy (B)","B3288",-16.60676076,145.9738509
"Brown Noddy (B)","B3289",-16.60676513,145.9738521
"Brown Noddy (B)","B3290",-16.60676673,145.9738517
"Brown Noddy (B)","B3291",-16.60676849,145.9738559
"Brown Noddy (B)","B3292",-16.6067638,145.9738555
"Brown Noddy (B)","B3293",-16.60676196,145.9738586
"Brown Noddy (B)","B3294",-16.60675932,145.9738568
"Brown Noddy (B)","B3295",-16.60675616,145.9738551
"Brown Noddy (B)","B3296",-16.60675728,145.97386
"Brown Noddy (B)","B3297",-16.60675976,145.9738659
"Brown Noddy (B)","B3298",-16.6067624,145.9738685
"Brown Noddy (B)","B3299",-16.60676417,145.9738646
"Brown Noddy (B)","B3300",-16.60676805,145.9738646
"Brown Noddy (B)","B3301",-16.60676997,145.9738619
"Brown Noddy (B)","B3302",-16.60677462,145.9738511
"Brown Noddy (B)","B3303",-16.60677786,145.9738576
"Brown Noddy (B)","B3304",-16.60678115,145.973849
"Brown Noddy (B)","B3305",-16.60678631,145.9738517
"Brown Noddy (B)","B3306",-16.60679332,145.9738505
"Brown Noddy (B)","B3307",-16.60679696,145.9738479
"Brown Noddy (B)","B3308",-16.60678956,145.9738543
"Brown Noddy (B)","B3309",-16.60678315,145.9738573
"Brown Noddy (B)","B3310",-16.60678799,145.9738604
"Brown Noddy (B)","B3311",-16.60679368,145.9738575
"Brown Noddy (B)","B3312",-16.60679729,145.9738602
"Brown Noddy (B)","B3313",-16.60679252,145.9738638
"Brown Noddy (B)","B3314",-16.60678823,145.9738616
"Brown Noddy (B)","B3315",-16.60678335,145.9738653
"Brown Noddy (B)","B3316",-16.60678195,145.9738695
"Brown Noddy (B)","B3317",-16.60678167,145.97388
"Brown Noddy (B)","B3318",-16.60679276,145.9738844
"Brown Noddy (B)","B3319",-16.60679456,145.9738788
"Brown Noddy (B)","B3320",-16.60679044,145.9738734
"Brown Noddy (B)","B3321",-16.60679128,145.9738718
"Brown Noddy (B)","B3322",-16.60678839,145.9738669
"Brown Noddy (B)","B3323",-16.60679697,145.973866
"Brown Noddy (B)","B3324",-16.60679479,145.9738698
"Brown Noddy (B)","B4810",-16.60679058,145.9738658
