OID_,LAYER,NAME,LAT,LONG
416,Noddy Sp. (B),B371,-16.606043843399998,145.974985331999989
417,Noddy Sp. (B),B372,-16.606042702300002,145.974984796999991
418,Noddy Sp. (B),B373,-16.606041425299999,145.974983304000006
419,Noddy Sp. (B),B374,-16.606039822400000,145.974984487000000
420,Noddy Sp. (B),B375,-16.606041696999998,145.974986572000006
421,Noddy Sp. (B),B376,-16.606040447300000,145.974989869000012
422,Noddy Sp. (B),B377,-16.606044468299999,145.974986712999993
423,Noddy Sp. (B),B378,-16.606043082599999,145.974989249000004
424,Noddy Sp. (B),B379,-16.606042783800000,145.974990939999998
425,Noddy Sp. (B),B380,-16.606042158899999,145.974992460999999
426,Noddy Sp. (B),B381,-16.606043816200000,145.974992546000010
427,Noddy Sp. (B),B382,-16.606045473500000,145.974990432999988
428,Noddy Sp. (B),B383,-16.606045853900000,145.974995054000004
429,Noddy Sp. (B),B384,-16.606043462999999,145.974995447999987
430,Noddy Sp. (B),B385,-16.606042186100002,145.974996491000013
431,Noddy Sp. (B),B386,-16.606039985399999,145.974994067000011
432,Noddy Sp. (B),B387,-16.606045772400002,145.974998660000011
433,Noddy Sp. (B),B388,-16.606044033600000,145.974996406000002
434,Noddy Sp. (B),B389,-16.606037920599999,145.975001759999998
435,Noddy Sp. (B),B390,-16.606043462999999,145.975002915000005
436,Noddy Sp. (B),B391,-16.606042838099999,145.975005844999998
437,Noddy Sp. (B),B392,-16.606044984499999,145.975002718000013
438,Noddy Sp. (B),B393,-16.606045093100001,145.975004689999992
439,Noddy Sp. (B),B394,-16.606044658399998,145.975007197999986
440,Noddy Sp. (B),B395,-16.606043408700000,145.975008438000003
441,Noddy Sp. (B),B396,-16.606040555900002,145.975008663000011
442,Noddy Sp. (B),B397,-16.606040583100000,145.975011115000001
443,Noddy Sp. (B),B398,-16.606040637400000,145.975013480999991
444,Noddy Sp. (B),B399,-16.606042539299999,145.975013622000006
445,Noddy Sp. (B),B400,-16.606041669900002,145.975015116000009
446,Noddy Sp. (B),B401,-16.606043870499999,145.975013706999988
447,Noddy Sp. (B),B402,-16.606046044100001,145.975013031000003
448,Noddy Sp. (B),B403,-16.606045663700002,145.975014917999999
449,Noddy Sp. (B),B404,-16.606045066000000,145.975011367999997
450,Noddy Sp. (B),B405,-16.606043517300002,145.975009620999998
451,Noddy Sp. (B),B406,-16.606045853900000,145.975008607000007
452,Crested Tern FS (FFS),FFS39,-16.606041562400002,145.974927447999988
453,Crested Tern FS (FFS),FFS40,-16.606039110800001,145.974939409000001
454,Crested Tern FS (FFS),FFS41,-16.606036417399999,145.974941664999989
455,Crested Tern FS (FFS),FFS42,-16.606040975399999,145.974945031000004
456,Crested Tern FS (FFS),FFS43,-16.606039870499998,145.974950618000008
457,Crested Tern FS (FFS),FFS44,-16.606038558300000,145.974947323000009
458,Crested Tern FS (FFS),FFS45,-16.606037142600002,145.974952408000007
459,Crested Tern FS (FFS),FFS46,-16.606040457500001,145.974953553999995
460,Crested Tern FS (FFS),FFS47,-16.606038178500000,145.974958603999994
461,Crested Tern FS (FFS),FFS48,-16.606040940900002,145.974960501999988
462,Crested Tern FS (FFS),FFS49,-16.606040146700000,145.974965658999992
463,Crested Tern FS (FFS),FFS50,-16.606038333200001,145.974971296999996
464,Crested Tern FS (FFS),FFS51,-16.606036942700001,145.974981938000013
465,Crested Tern FS (FFS),FFS52,-16.606039059099999,145.974987747000000
466,UNKNOWN (U),U7,-16.606036876899999,145.974991202000012
467,UNKNOWN (U),U8,-16.606035426700000,145.974992920999995
468,Crested Tern FS (FFS),FFS53,-16.606042954199999,145.975000190999992
469,Crested Tern FS (FFS),FFS54,-16.606040157300001,145.975003055999991
470,Crested Tern FS (FFS),FFS55,-16.606039121399998,145.975005312000008
471,Crested Tern FS (FFS),FFS56,-16.606044922399999,145.975025007999989
472,Crested Tern FS (FFS),FFS57,-16.606040640700002,145.975026834000005
473,Crested Tern FS (FFS),FFS58,-16.606042554700000,145.975033134999990
474,Crested Tern FS (FFS),FFS59,-16.606042313000000,145.975038506999994
475,Crested Tern FS (FFS),FFS60,-16.606040862800000,145.975042409999986
476,Crested Tern FS (FFS),FFS61,-16.606041239600000,145.975054911000001
477,Crested Tern FS (FFS),FFS62,-16.606039786000000,145.975057593000002
478,Crested Tern FS (FFS),FFS63,-16.606042436700001,145.975057437999993
479,Crested Tern FS (FFS),FFS64,-16.606043933100000,145.975053381000009
480,Crested Tern FS (FFS),FFS65,-16.606044488900000,145.975059899000001
481,Crested Tern FS (FFS),FFS66,-16.606040042499998,145.975061627999992
482,Crested Tern FS (FFS),FFS67,-16.606045857000002,145.975061806000014
483,Crested Tern FS (FFS),FFS68,-16.606041731299999,145.975072269999998
484,Crested Tern FS (FFS),FFS69,-16.606043869000001,145.975066416999994
485,Crested Tern FS (FFS),FFS70,-16.606040491400002,145.975079142999988
486,Crested Tern FS (FFS),FFS71,-16.606043783499999,145.975081448999987
487,Crested Tern FS (FFS),FFS72,-16.606046028100000,145.975081958999994
488,Crested Tern FS (FFS),FFS73,-16.606049442200000,145.975090273000006
489,Crested Tern FS (FFS),FFS74,-16.606049061800000,145.975093372000003
490,Crested Tern FS (FFS),FFS75,-16.606044144300000,145.975096951000012
491,Crested Tern FS (FFS),FFS76,-16.606041237199999,145.975097091999999
492,Crested Tern FS (FFS),FFS77,-16.606046969800001,145.975099260999997
493,Crested Tern FS (FFS),FFS78,-16.606042677100000,145.975106756000002
494,Crested Tern FS (FFS),FFS79,-16.606045312500001,145.975110306999994
495,Crested Tern FS (FFS),FFS80,-16.606043709600002,145.975112954999986
496,Crested Tern FS (FFS),FFS81,-16.606046671000001,145.975114843000000
497,Crested Tern FS (FFS),FFS82,-16.606051507000000,145.975109715000002
498,Crested Tern FS (FFS),FFS83,-16.606054577100000,145.975121943999994
499,Crested Tern FS (FFS),FFS84,-16.606046616600000,145.975127240999996
500,Crested Tern FS (FFS),FFS85,-16.606045013700001,145.975127664000013
501,Crested Tern FS (FFS),FFS86,-16.606047893600000,145.975134821000012
502,Crested Tern FS (FFS),FFS87,-16.606048002200001,145.975139385000006
503,Crested Tern FS (FFS),FFS88,-16.606047024199999,145.975150853999992
504,Crested Tern FS (FFS),FFS89,-16.606049523700001,145.975151162999992
505,Crested Tern FS (FFS),FFS90,-16.606049496499999,145.975173621000010
506,Crested Tern FS (FFS),FFS91,-16.606055446500001,145.975175790000009
507,Crested Tern FS (FFS),FFS92,-16.606053463199999,145.975180298999987
508,Crested Tern FS (FFS),FFS93,-16.606056859300001,145.975180410999997
509,Noddy Sp. (B),B407,-16.606043220499998,145.975017414999996
510,Noddy Sp. (B),B408,-16.606044225200002,145.975016683999996
511,Noddy Sp. (B),B409,-16.606045913999999,145.975016683999996
512,Noddy Sp. (B),B410,-16.606046662200001,145.975018014000000
513,Noddy Sp. (B),B411,-16.606049206000002,145.975017992000005
514,Noddy Sp. (B),B412,-16.606047816499999,145.975019631999999
515,Noddy Sp. (B),B413,-16.606045571999999,145.975020562999987
516,Noddy Sp. (B),B414,-16.606048714400000,145.975023289999996
517,Noddy Sp. (B),B415,-16.606044524500000,145.975022469999999
518,Noddy Sp. (B),B416,-16.606041146900001,145.975023601000004
519,Noddy Sp. (B),B417,-16.606042087500001,145.975021693999992
520,Noddy Sp. (B),B418,-16.606040441499999,145.975020187000013
521,Noddy Sp. (B),B419,-16.606037854899999,145.975020895999990
522,Noddy Sp. (B),B420,-16.606037790700000,145.975017170999990
523,Noddy Sp. (B),B421,-16.606047944800000,145.975027503000007
524,Noddy Sp. (B),B422,-16.606052711899999,145.975031005999995
525,Noddy Sp. (B),B423,-16.606050445899999,145.975032026000008
526,Noddy Sp. (B),B424,-16.606049312900002,145.975032911999989
527,Noddy Sp. (B),B425,-16.606049099200000,145.975034951999987
528,Noddy Sp. (B),B426,-16.606043520499998,145.975035155000000
529,Noddy Sp. (B),B427,-16.606044781700000,145.975038525000002
530,Noddy Sp. (B),B428,-16.606046620099999,145.975038036999990
531,Noddy Sp. (B),B429,-16.606046897999999,145.975041362000013
532,Noddy Sp. (B),B430,-16.606049612900001,145.975042981000001
533,Noddy Sp. (B),B431,-16.606045914700001,145.975044510999993
534,Noddy Sp. (B),B432,-16.606045380299999,145.975041895000004
535,Noddy Sp. (B),B433,-16.606044418300002,145.975044266999987
536,Noddy Sp. (B),B434,-16.606041446900001,145.975048124000011
537,Noddy Sp. (B),B435,-16.606044183200002,145.975048057999999
538,Noddy Sp. (B),B436,-16.606045252000001,145.975050673999988
539,Noddy Sp. (B),B437,-16.606044568000002,145.975052291999987
540,Noddy Sp. (B),B438,-16.606041767600001,145.975052025999986
541,Noddy Sp. (B),B439,-16.606044119000000,145.975056171999995
542,Noddy Sp. (B),B440,-16.606042579899999,145.975065438999991
543,Noddy Sp. (B),B441,-16.606045786399999,145.975064263999997
544,Noddy Sp. (B),B442,-16.606048009700000,145.975069009000009
545,Noddy Sp. (B),B443,-16.606044396900000,145.975069983999987
546,Noddy Sp. (B),B444,-16.606044268700000,145.975071890999999
547,Noddy Sp. (B),B445,-16.606043499100000,145.975074218999993
548,Noddy Sp. (B),B446,-16.606045123800001,145.975074839999991
549,Noddy Sp. (B),B447,-16.606048031000000,145.975075083000007
550,Noddy Sp. (B),B448,-16.606047945499999,145.975072821999987
551,Noddy Sp. (B),B449,-16.606046299500001,145.975070095000007
552,Noddy Sp. (B),B450,-16.606048501299998,145.975071203999988
553,Noddy Sp. (B),B451,-16.606044311400002,145.975077722000009
554,Noddy Sp. (B),B452,-16.606046705699999,145.975078453000009
555,Noddy Sp. (B),B453,-16.606048351700000,145.975076790999992
556,Crested Tern FS (FFS),FFS94,-16.606042344700001,145.975077056999993
557,Noddy Sp. (B),B454,-16.606042259199999,145.975087521000006
558,Noddy Sp. (B),B455,-16.606043948000000,145.975086634000007
559,Noddy Sp. (B),B456,-16.606044931400000,145.975087765000012
560,Noddy Sp. (B),B457,-16.606042817700001,145.975090270000010
561,Noddy Sp. (B),B458,-16.606044803100001,145.975090270000010
562,Noddy Sp. (B),B459,-16.606041532399999,145.975092708999995
563,Noddy Sp. (B),B460,-16.606043242599998,145.975094304999999
564,Noddy Sp. (B),B461,-16.606044995500000,145.975092022000013
565,Noddy Sp. (B),B462,-16.606044717600000,145.975094969999986
566,Noddy Sp. (B),B463,-16.606048202000000,145.975097164999994
567,Noddy Sp. (B),B464,-16.606044054900000,145.975100712000000
568,Noddy Sp. (B),B465,-16.606049121300000,145.975116896999992
569,Noddy Sp. (B),B466,-16.606045187900001,145.975119578999994
570,Noddy Sp. (B),B467,-16.606044161800000,145.975122061999997
571,Noddy Sp. (B),B468,-16.606046021600001,145.975123991000004
572,Noddy Sp. (B),B469,-16.606048031000000,145.975123969000009
573,Noddy Sp. (B),B470,-16.606048565500000,145.975126297000003
574,Noddy Sp. (B),B471,-16.606047689000000,145.975121352999992
575,Noddy Sp. (B),B472,-16.606046833899999,145.975118315000003
576,Noddy Sp. (B),B473,-16.606049527400000,145.975119712000009
577,Noddy Sp. (B),B474,-16.606051515499999,145.975125985999995
578,Noddy Sp. (B),B475,-16.606052990500000,145.975129822000014
579,Noddy Sp. (B),B476,-16.606051002400001,145.975130841999999
580,Noddy Sp. (B),B477,-16.606048886100002,145.975132038999988
581,Noddy Sp. (B),B478,-16.606051622399999,145.975133878999998
582,Noddy Sp. (B),B479,-16.606051344499999,145.975135829999999
583,Noddy Sp. (B),B480,-16.606049869400000,145.975137692000004
584,Noddy Sp. (B),B481,-16.606053631799998,145.975136429000003
585,Noddy Sp. (B),B482,-16.606052904999999,145.975139066999986
586,Noddy Sp. (B),B483,-16.606051515499999,145.975140707000008
587,Noddy Sp. (B),B484,-16.606053546300000,145.975140885000002
588,Noddy Sp. (B),B485,-16.606053007700002,145.975143210999988
589,Noddy Sp. (B),B486,-16.606046600999999,145.975146222999996
590,Noddy Sp. (B),B487,-16.606049541099999,145.975149877999996
591,Noddy Sp. (B),B488,-16.606049495400001,145.975146931000012
592,Noddy Sp. (B),B489,-16.606051120600000,145.975148673000007
593,Noddy Sp. (B),B490,-16.606052139300001,145.975148455000010
594,Noddy Sp. (B),B491,-16.606055274900001,145.975148649999994
595,Noddy Sp. (B),B492,-16.606053655600000,145.975145239000000
596,Noddy Sp. (B),B493,-16.606051735600001,145.975150135000007
597,Noddy Sp. (B),B494,-16.606050588599999,145.975153220999999
598,Noddy Sp. (B),B495,-16.606052341500000,145.975153753000001
599,Noddy Sp. (B),B496,-16.606052427000002,145.975156169999991
600,Noddy Sp. (B),B497,-16.606056681100000,145.975151801999999
601,Noddy Sp. (B),B498,-16.606056061099999,145.975157787999990
602,Noddy Sp. (B),B499,-16.606052683600002,145.975160227000003
603,Noddy Sp. (B),B500,-16.606050481699999,145.975159407000007
604,Noddy Sp. (B),B501,-16.606049541099999,145.975164704999997
605,Noddy Sp. (B),B502,-16.606051550600000,145.975164616999990
606,Noddy Sp. (B),B503,-16.606053880699999,145.975164639000013
607,Noddy Sp. (B),B504,-16.606055590800000,145.975161689999993
608,Noddy Sp. (B),B505,-16.606057044500002,145.975161600999996
609,Noddy Sp. (B),B506,-16.606059566999999,145.975172353999994
610,Noddy Sp. (B),B507,-16.606056296300000,145.975170491999990
611,Noddy Sp. (B),B508,-16.606057365100000,145.975174482000000
612,Noddy Sp. (B),B509,-16.606055248800001,145.975173751000000
613,Noddy Sp. (B),B510,-16.606054436499999,145.975170979000012
614,Noddy Sp. (B),B511,-16.606053196600001,145.975172552999993
615,Noddy Sp. (B),B512,-16.606046441499998,145.975170514000013
616,Noddy Sp. (B),B513,-16.606049498400001,145.975168784999994
617,Noddy Sp. (B),B514,-16.606052555300000,145.975178894000010
618,Noddy Sp. (B),B515,-16.606054735800001,145.975184503000008
619,Noddy Sp. (B),B516,-16.606056317699998,145.975184525000003
620,Noddy Sp. (B),B517,-16.606052427000002,145.975185944000003
621,Noddy Sp. (B),B518,-16.606051165800000,145.975189891000014
622,Noddy Sp. (B),B519,-16.606054201300001,145.975188583000005
623,Noddy Sp. (B),B520,-16.606056296300000,145.975189446999991
624,Noddy Sp. (B),B521,-16.606055377099999,145.975191198999994
625,Noddy Sp. (B),B522,-16.606054372300001,145.975192773000003
626,Noddy Sp. (B),B523,-16.606056830699998,145.975192329000009
627,Noddy Sp. (B),B524,-16.606058797399999,145.975193636999990
628,Noddy Sp. (B),B525,-16.606058455399999,145.975191198999994
629,Noddy Sp. (B),B526,-16.606058198800000,145.975189180999990
630,Noddy Sp. (B),B527,-16.606060528899999,145.975191131999992
631,Noddy Sp. (B),B528,-16.606061020599999,145.975181754000005
632,Noddy Sp. (B),B529,-16.606058989800001,145.975183240000007
633,Noddy Sp. (B),B530,-16.606058562200001,145.975184702999996
634,Crested Tern FS (FFS),FFS95,-16.606060722900001,145.975188212000006
635,UNKNOWN (U),U9,-16.606058703599999,145.975204439000009
636,Crested Tern FS (FFS),FFS96,-16.606070576499999,145.975202889000002
637,Crested Tern FS (FFS),FFS97,-16.606061719400000,145.975211709000007
638,Crested Tern FS (FFS),FFS98,-16.606063186499998,145.975221626999996
639,Crested Tern FS (FFS),FFS99,-16.606068756100001,145.975219401000004
640,Crested Tern FS (FFS),FFS100,-16.606065224200002,145.975226219999996
641,Crested Tern FS (FFS),FFS101,-16.606065251400000,145.975230417999995
642,Crested Tern FS (FFS),FFS102,-16.606070820999999,145.975228614999992
643,Crested Tern FS (FFS),FFS103,-16.606081784299999,145.975267339999988
644,Crested Tern FS (FFS),FFS104,-16.606083152400000,145.975272595000007
645,Crested Tern FS (FFS),FFS105,-16.606089760700002,145.975289398000001
646,Crested Tern FS (FFS),FFS106,-16.606091417999998,145.975294469999994
647,Crested Tern FS (FFS),FFS107,-16.606093292600001,145.975297315999995
648,UNKNOWN (U),U10,-16.606057675999999,145.975199895000003
649,UNKNOWN (U),U11,-16.606060626000001,145.975209029000013
650,Noddy Sp. (B),B531,-16.606061117700001,145.975195549000006
651,Noddy Sp. (B),B532,-16.606065414400000,145.975198497999997
652,Noddy Sp. (B),B533,-16.606063020200001,145.975200914999988
653,Noddy Sp. (B),B534,-16.606062143799999,145.975203685999986
654,Noddy Sp. (B),B535,-16.606061523800001,145.975201469000012
655,Noddy Sp. (B),B536,-16.606064195999998,145.975202356000011
656,Noddy Sp. (B),B537,-16.606066590200001,145.975203708000009
657,Noddy Sp. (B),B538,-16.606065713700001,145.975206391000000
658,Noddy Sp. (B),B539,-16.606064495199998,145.975207920000003
659,Noddy Sp. (B),B540,-16.606063704299999,145.975211822000006
660,Noddy Sp. (B),B541,-16.606066568799999,145.975211002000009
661,Noddy Sp. (B),B542,-16.606068941699998,145.975209051000007
662,Noddy Sp. (B),B543,-16.606067509399999,145.975212730999999
663,Noddy Sp. (B),B544,-16.606065008300000,145.975214106000010
664,Noddy Sp. (B),B545,-16.606063276699999,145.975215856999995
665,Noddy Sp. (B),B546,-16.606061267299999,145.975197721999990
666,Noddy Sp. (B),B547,-16.606066963699998,145.975215458000008
667,Noddy Sp. (B),B548,-16.606067519500002,145.975219027999998
668,Noddy Sp. (B),B549,-16.606065531500001,145.975218850000005
669,Noddy Sp. (B),B550,-16.606066878200000,145.975221311000013
670,Noddy Sp. (B),B551,-16.606066493400000,145.975223949999986
671,Noddy Sp. (B),B552,-16.606069443500001,145.975224770000011
672,Noddy Sp. (B),B553,-16.606071410199998,145.975224747999988
673,Noddy Sp. (B),B554,-16.606068909000001,145.975232374000001
674,Noddy Sp. (B),B555,-16.606068246400000,145.975234147999998
675,Noddy Sp. (B),B556,-16.606069892400001,145.975237784000001
676,Noddy Sp. (B),B557,-16.606070384100001,145.975241219999987
677,Noddy Sp. (B),B558,-16.606071709399998,145.975239402000000
678,Noddy Sp. (B),B559,-16.606072265200002,145.975241818999990
679,Noddy Sp. (B),B560,-16.606073889899999,145.975239912000006
680,Noddy Sp. (B),B561,-16.606077353000000,145.975249910999992
681,Noddy Sp. (B),B562,-16.606075215299999,145.975250842000008
682,Noddy Sp. (B),B563,-16.606075578700001,145.975252304999998
683,Noddy Sp. (B),B564,-16.606077246100000,145.975253680000009
684,Noddy Sp. (B),B565,-16.606079939600001,145.975254632999992
685,Noddy Sp. (B),B566,-16.606077866000000,145.975255452999988
686,Noddy Sp. (B),B567,-16.606075963500000,145.975257671000008
687,Noddy Sp. (B),B568,-16.606080046500001,145.975257980999999
688,Noddy Sp. (B),B569,-16.606077716400002,145.975259644000005
689,Noddy Sp. (B),B570,-16.606076561999998,145.975263102000014
690,Noddy Sp. (B),B571,-16.606076839899998,145.975265385999990
691,Noddy Sp. (B),B572,-16.606079811299999,145.975265785000005
692,Noddy Sp. (B),B573,-16.606079341000001,145.975268246000013
